geneID	Coefficient of Variation	Louvain Cluster	Maximum Data Value	Mean Data Value	Minimum Data Value	Node Component Identifier	Node Degree	Node Multiplicity	Standard Deviation	Strongest Data Column	Variance
Nab1	0.09333353834181021	Cluster 1	8.81682750762055	7.562370536395515	6.2051724208328	Component 1	17	1	0.7058228004136466	4216_C_rp	0.49818582558376245
Mfsd6	0.09715003988894758	Cluster 1	6.54301680413839	5.492832443618721	4.15909059134282	Component 1	4	1	0.5336288910008642	4196_C_rp	0.28475979331081214
Inpp1	0.08878061505574458	Cluster 10	6.43193739346421	5.694494311574173	4.11467546979323	Component 1	8	1	0.505560707412994	4183_S_ra	0.2555916288799269
Stk17b	0.06776165722561077	Cluster 1	10.2738213345404	8.787115300481986	7.71817773145976	Component 1	5	1	0.5954294949931801	347_C_rp	0.3545362835078335
Pgap1	0.18615257144792988	Cluster 2	5.96020265730923	4.733294329188736	1.84507275800831	Component 1	4	1	0.8811149107983874	4181_C_ra	0.7763634860312503
Sf3b1	0.035053699441954064	Cluster 2	10.4947610390177	9.813180234053934	8.72709998562787	Component 1	6	1	0.34398827049425107	010_L_rn_pos	0.11832793023762603
Coq10b	0.20330574926067718	Cluster 2	6.53747859758431	4.834812101976507	2.4576665300597	Component 1	4	1	0.9829450969269232	007_C_rn_neg	0.9661810635726784
Mars2	0.149056062782137	Cluster 8	5.65319688685183	4.052047537327313	2.56008272133506	Component 1	1	1	0.6039822521200636	001_L_rn_pos	0.3647945608760241
Sgo2a		Cluster 5	6.33158297583083	3.300688846390774	-0.258971329554988	Component 1	5	1	1.7904977578721122	297_L_rp	3.2058822209450613
Bzw1	0.030501605430642682	Cluster 7	8.26635198779469	7.732533437739127	7.09041554577315	Component 1	1	1	0.23585468389716988	245_d12_rp	0.05562743191623393
Clk1	0.09857418410501564	Cluster 2	10.2090574609244	8.77618675826995	6.5675056728766	Component 1	33	1	0.8651054492497026	297_C_rp	0.7484074383215298
Bmpr2	0.10446395538298892	Cluster 1	7.71306895870115	6.3663874662002735	4.54315167936512	Component 1	4	1	0.6650580162199652	010_C_rn_neg	0.4423021649384355
Fam117b	0.07620101924440106	Cluster 2	8.06430868640768	6.921033348814538	5.59357848573809	Component 1	4	1	0.5273897954041581	4216_C_rp	0.2781399962964397
Gm37531	0.29640597780696687	Cluster 2	5.23640473505005	3.7140084935010016	0.341645915902528	Component 1	4	1	1.1008543190995443	400_S_ra	1.2118802318801216
Wdr12	0.20375584244100586	Cluster 6	6.17599847493902	4.148678233989316	1.78193316774734	Component 1	2	1	0.8453174285831576	002_L_rn_pos	0.7145615550664417
Raph1	0.13111972024065052	Cluster 3	7.94471757644586	6.065854402689998	3.00078609468886	Component 1	2	1	0.7953531323012308	010_C_rn_neg	0.6325866050613792
Cd28	0.07111394013133693	Cluster 2	9.76821434033329	8.257265568057825	6.86246088580851	Component 1	4	1	0.587206689255414	008_C_rn_neg	0.34481169590630434
Ctla4	0.15219471623560163	Cluster 1	11.6394574876643	8.948014009664469	6.29401656729318	Component 1	11	1	1.3618404530730719	346_C_ra	1.8546094196262697
Icos	0.15961821617757177	Cluster 3	10.3193346060321	8.090578630489237	4.81431187549199	Component 1	6	1	1.2914037288430735	347_C_rp	1.6677235908697947
